"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 01, 2017","304.03","304.74","305.30","302.99","77.25M","-0.21%"
"May 31, 2017","304.67","303.79","306.18","303.64","114.68M","0.03%"
"May 30, 2017","304.59","306.89","306.99","303.11","94.12M","-0.63%"
"May 29, 2017","306.52","307.98","309.32","305.13","105.98M","-0.14%"
"May 26, 2017","306.96","305.41","308.51","305.07","98.10M","0.57%"
"May 25, 2017","305.22","302.83","305.34","302.18","100.09M","1.16%"
"May 24, 2017","301.71","302.32","302.79","301.23","111.99M","0.12%"
"May 23, 2017","301.36","301.44","303.70","300.41","76.65M","0.24%"
"May 22, 2017","300.63","299.76","300.70","298.98","71.07M","0.86%"
"May 19, 2017","298.08","298.26","299.10","297.44","74.78M","-0.13%"
"May 18, 2017","298.47","296.34","298.78","295.66","83.32M","-0.29%"
"May 17, 2017","299.34","299.02","299.95","297.90","77.84M","-0.11%"
"May 16, 2017","299.67","301.25","301.65","298.05","97.29M","0.27%"
"May 15, 2017","298.87","298.54","299.84","297.51","58.67M","0.21%"
"May 12, 2017","298.25","299.78","300.10","297.84","74.39M","-0.50%"
"May 11, 2017","299.75","297.25","300.22","296.35","111.19M","1.20%"
"May 10, 2017","296.19","299.81","304.26","295.53","128.10M","-1.22%"
"May 08, 2017","299.86","292.95","299.86","292.66","102.04M","2.53%"
"May 04, 2017","292.47","290.53","292.47","290.53","65.04M","0.97%"
"May 02, 2017","289.65","288.60","291.12","288.39","69.81M","0.85%"
"Apr 28, 2017","287.21","288.51","289.02","286.76","78.76M","-0.05%"
"Apr 27, 2017","287.34","285.80","287.76","285.52","83.54M","0.20%"
"Apr 26, 2017","286.78","286.04","287.22","285.79","84.11M","0.48%"
